Number of headquarters of authorized financial institutions,Number of branches of financial institutions,Number of banking service outposts of financial institutions,Number of electronic service outposts of financial institutions,Number of correspondents of financial institutions ,Number of ATMs of financial institutions,Number of POSs of financial institutions,Number of authorized credit unions ,Number of credit unions banking service outposts,Number of credit unions electronic service outposts,Number of credit unions correspondents,Number of branches of finance companies,Number of banking services outpost of finance companies,Number of electronic service outposts of finance companies,"Number of microentrepreneur, and small business credit companies correspondents",Adults with a banking relationship (million),Date,Região,Total invesment activity,Number Fintechs Brazil,Área,População
0.11916786619996353,0.9014638154350689,0.23563904577255718,0.8086207472641922,8.637487267465675,11.03728153852701,173.04368419169683,0.09091686343704114,0.08616555842691329,0.016051706115296813,0.009245782722410964,0.008988955424566214,,1.7229259275914985,0.049696082132958924,46.0,2007,Southeast,,,924511.0,77873342.0
0.11298488520380247,0.9020084709482377,0.27809745475108116,0.8968954684169397,8.606305626583682,11.08636126902079,216.49138608098795,0.08542455448631865,0.09515173003366588,0.024193231489555937,0.012595445260026546,0.009477760789722945,,3.132275233624621,0.051878269585851906,48.0,2008,Southeast,,,924511.0,80187717.0
0.10764338209722726,1.0979377801972066,0.3763192864363456,1.0686479047011759,9.663063608266478,11.313925029684114,226.5337056270127,0.08082522605233826,0.10727262417955598,0.028054015770459916,0.015201074624522333,0.009516119886896095,,3.1138721645484937,0.044985294010781544,50.0,2009,Southeast,,,924511.0,80915332.0
0.10553337888857522,1.1444398021926152,0.40719954684365345,1.166094056823054,10.471698859905983,11.852219817466082,229.03381553293036,0.07815443625238826,0.11636050620379461,0.03584152490555385,0.019538609063097064,0.009707079661920835,,2.9509522172239335,0.01406282053585967,53.0,2010,Southeast,,,924511.0,80353724.0
0.10163553433171783,1.190852317813797,0.42803008747719806,1.3131113445311735,11.637824403830408,11.597071394924615,234.15802110106824,0.07446686172785645,0.12559336380966835,0.04631023739294555,0.024081323444331688,0.00987951731049505,,2.8607377312202233,0.014201806133836635,55.0,2011,Southeast,,,924511.0,80975616.0
0.09783490257206856,1.226123885492804,0.5151657401100652,1.4176252862667027,12.762305580256417,11.571000131267958,276.80056280324607,0.07147587493673681,0.13118213753397664,0.05946106234016698,0.02844322982045101,0.010175810668523421,,2.8683526072382404,0.01777701863778188,57.0,2012,Southeast,,,924511.0,81565983.0
0.09116140458177219,1.2264168702111404,0.5579788309011589,1.5093723987181997,12.390610754180669,11.274297918074785,289.89030678417254,0.0660624204631544,0.1393467184321375,0.07079807784402568,0.02983464149948908,0.011128794845047515,0.00011839143452178207,2.4353118081130574,0.021310458213920774,59.0,2013,Southeast,6476.0114683414795,0.004617265946349501,924511.0,84465570.0
0.0872930225747158,1.238550530259292,0.5809744234616012,1.5001946234946786,10.873679441904573,11.171274631920394,320.63279381741705,0.06332562472109263,0.1496787493407644,0.07824650475741686,0.028079451406940886,0.011513749949289567,0.0007049234662830347,2.3284796963772445,0.022792525409818125,61.0,2014,Southeast,16283.732071138103,0.007401696395971865,924511.0,85115623.0
0.08326965653715786,1.2383154245259693,0.6255720415480599,1.4887075149815407,10.521016141717958,10.894913226953431,332.5423882203992,0.060061446942067644,0.16012498378924053,0.08851774413403755,0.02868954552960901,0.011545792713135333,0.001282865857015037,2.3252526779241642,0.024491075452105254,63.0,2015,Southeast,8711.825410820296,0.008746812661466161,924511.0,85745520.0
0.08163789754876943,1.2630135440630188,0.679736820725215,1.5300447380310505,9.708193499001679,10.665151776083992,323.5766125696516,0.058130814992173416,0.1695289106544659,0.09738648487732637,0.022928090375399075,0.011695642060178316,0.0019685734160696175,2.4285248048124717,0.02860221375112915,62.0,2016,Southeast,42613.82453609525,0.011927238932657095,924511.0,86356952.0
0.07958623072641734,1.2747597996699565,0.7783809386653072,1.6059857310168957,9.53850175976427,10.291005672543097,378.12418796455154,0.05623940292661572,0.18642959538659323,0.10166795948287996,0.022196737760402523,0.011845927405810674,0.0024151890827380984,2.394487462028915,0.03128244907165537,63.0,2017,Southeast,18815.473044569186,0.013801080472789135,924511.0,86949714.0
